"Sample Date","Facility","Salvage","Loss","Acrefeet"
2007-07-21,SWP,0,0.00,13871
2001-08-16,CVP,0,0.00,8362
1999-03-24,CVP,24,15.62,8802
1998-06-19,SWP,0,0.00,4727
2005-11-23,SWP,0,0.00,7801
2014-09-28,SWP,0,0.00,4993
1996-09-06,CVP,0,0.00,8662
2010-04-09,SWP,0,0.00,1337
2002-01-04,SWP,0,0.00,15541
1998-06-09,CVP,0,0.00,5734
2018-10-31,SWP,0,0.00,4508
2008-09-18,SWP,0,0.00,1187
1998-05-29,CVP,0,0.00,4047
2013-10-03,SWP,0,0.00,2880
2002-10-08,SWP,0,0.00,1720
2010-11-26,CVP,0,0.00,8173
2007-05-21,CVP,0,0.00,1698
2013-01-04,SWP,0,0.00,3677
2007-01-04,SWP,0,0.00,9756
2017-05-30,SWP,0,0.00,2509
2022-06-29,SWP,NS,0.00,0
2021-08-14,CVP,0,0.00,1583
1994-01-01,SWP,18,80.02,7244
2014-12-09,CVP,0,0.00,3313
2006-09-05,SWP,0,0.00,13867
1999-09-02,CVP,0,0.00,8697
2014-06-26,SWP,0,0.00,1381
2007-08-08,SWP,0,0.00,14047
2009-11-15,CVP,0,0.00,6832
2011-02-02,CVP,0,0.00,7831
2018-11-09,SWP,0,0.00,992
2007-05-01,SWP,0,0.00,1054
2014-10-06,CVP,0,0.00,1604
2001-05-21,SWP,0,0.00,1275
2002-09-09,CVP,0,0.00,7942
2004-06-14,SWP,0,0.00,5628
2016-11-14,SWP,0,0.00,5943
1998-06-05,SWP,0,0.00,2469
2016-08-07,SWP,0,0.00,12897
2009-04-27,SWP,0,0.00,274
2014-11-08,CVP,0,0.00,1600
2008-10-17,CVP,0,0.00,8370
2015-04-03,CVP,0,0.00,1959
2009-06-25,CVP,0,0.00,3314
2022-04-14,SWP,0,0.00,1043
1995-05-28,SWP,0,0.00,3903
1994-09-29,SWP,0,0.00,7252
2004-04-20,CVP,NS,0.00,0
2009-01-08,CVP,12,9.56,5639
2005-11-28,CVP,0,0.00,8486
2019-10-31,SWP,0,0.00,792
2006-11-09,SWP,0,0.00,11292
2010-03-16,CVP,8,6.37,5395
2008-01-30,CVP,8,5.21,8329
2017-08-20,SWP,0,0.00,14333
1997-04-12,SWP,0,0.00,7817
2019-03-20,SWP,2,8.72,12663
2006-11-27,CVP,0,0.00,6842
2022-05-11,CVP,0,0.00,1816
2015-11-15,CVP,0,0.00,3799
2017-12-22,CVP,0,0.00,8360
2013-01-18,CVP,0,0.00,1947
2019-01-16,CVP,0,0.00,6664
2014-07-29,SWP,0,0.00,2453
2007-12-29,SWP,0,0.00,2632
1994-06-25,CVP,0,0.00,3372
2015-08-01,CVP,0,0.00,606
2015-11-24,CVP,0,0.00,1600
1998-08-02,CVP,0,0.00,8373
2005-12-16,SWP,0,0.00,12014
2022-03-12,CVP,0,0.00,1622
2022-03-16,SWP,0,0.00,624
2004-01-30,SWP,12,53.24,13983
2001-06-26,CVP,0,0.00,6147
2022-08-12,CVP,0,0.00,5386
2001-05-04,SWP,0,0.00,1638
2019-10-18,CVP,0,0.00,1895
2004-11-03,SWP,0,0.00,10000
2005-07-11,CVP,0,0.00,8828
2007-12-30,CVP,0,0.00,2053
1999-01-18,CVP,0,0.00,8086
2011-04-10,CVP,0,0.00,3654
2006-02-23,SWP,12,52.27,10959
2021-01-11,SWP,0,0.00,5128
1998-05-07,CVP,0,0.00,3809
2015-12-17,CVP,0,0.00,1571
2019-02-14,SWP,4,16.65,7837
1996-11-15,CVP,0,0.00,8453
2000-09-07,SWP,0,0.00,13445
2022-05-20,SWP,0,0.00,1083
2016-11-23,CVP,0,0.00,5114
2021-07-02,CVP,0,0.00,1591
2001-08-06,CVP,0,0.00,8325
2000-12-16,CVP,0,0.00,8245
2012-10-25,CVP,0,0.00,6979
1994-09-26,CVP,0,0.00,3283
2004-08-29,CVP,0,0.00,8720
2011-11-20,SWP,0,0.00,4424
2021-10-19,SWP,0,0.00,549
2021-11-15,SWP,0,0.00,5168
2022-09-03,CVP,0,0.00,3595
2005-09-20,SWP,0,0.00,13642
1994-10-06,SWP,0,0.00,5694
2000-09-18,SWP,0,0.00,14332
2013-02-12,CVP,0,0.00,3192
2001-05-26,SWP,0,0.00,484
2005-10-27,CVP,0,0.00,8464
2016-10-08,SWP,0,0.00,6060
2002-03-26,CVP,12,7.81,8358
2012-01-31,SWP,0,0.00,4970
2000-12-28,CVP,0,0.00,8213
2014-01-22,CVP,NS,0.00,0
1993-12-20,CVP,0,0.00,8160
2016-07-12,CVP,0,0.00,1592
2018-05-22,SWP,0,0.00,2177
2010-04-22,SWP,0,0.00,1311
2009-06-01,CVP,0,0.00,1988
2005-10-31,CVP,0,0.00,8398
2007-10-09,SWP,0,0.00,5676
2018-07-04,SWP,0,0.00,1379
2001-09-06,SWP,0,0.00,7649
2010-11-29,SWP,0,0.00,11584
2015-07-22,SWP,NS,0.00,0
1997-05-07,SWP,0,0.00,2661
2004-11-17,CVP,0,0.00,8477
2004-12-15,CVP,0,0.00,8311
2002-04-24,CVP,0,0.00,1765
2018-01-14,CVP,0,0.00,7031
2013-10-06,SWP,0,0.00,2880
2016-10-22,CVP,0,0.00,7987
2010-07-15,SWP,0,0.00,8345
2006-01-01,CVP,0,0.00,7331
1995-07-03,CVP,0,0.00,8879
2005-05-13,SWP,0,0.00,2470
2014-04-10,SWP,0,0.00,1304
2005-11-06,CVP,0,0.00,8533
2000-01-14,CVP,0,0.00,8080
2002-01-31,CVP,0,0.00,8195
2016-12-25,CVP,0,0.00,6965
2019-07-26,CVP,0,0.00,8554
2000-08-03,SWP,0,0.00,12466
1996-05-08,CVP,0,0.00,1732
1995-01-05,CVP,0,0.00,8137
2017-08-12,SWP,0,0.00,14768
2010-11-01,CVP,0,0.00,8143
1996-03-02,SWP,0,0.00,6489
2000-03-29,SWP,18,80.90,12474
2012-11-18,CVP,0,0.00,7033
2001-08-08,CVP,0,0.00,8381
2000-10-01,SWP,0,0.00,11949
2018-10-02,CVP,0,0.00,6577
2003-03-16,SWP,0,0.00,9606
2007-06-11,CVP,0,0.00,1679
2019-05-03,CVP,0,0.00,1615
2015-03-29,SWP,0,0.00,883
2000-04-02,CVP,12,8.65,6665
2019-10-17,SWP,0,0.00,705
2006-08-15,CVP,0,0.00,8822
2008-09-11,SWP,0,0.00,1505
2021-01-21,CVP,0,0.00,3289
2017-09-04,CVP,0,0.00,8666
1995-01-28,SWP,16,71.51,14372
2002-08-11,CVP,0,0.00,8678
2007-03-29,CVP,12,9.56,5494
2008-03-16,SWP,0,0.00,1923
2022-02-28,CVP,0,0.00,1589
1996-12-27,SWP,0,0.00,1468
2014-06-19,SWP,0,0.00,1290
2003-07-16,SWP,0,0.00,13910
2020-06-02,SWP,0,0.00,954
2001-11-22,CVP,0,0.00,7948
1998-07-29,SWP,0,0.00,6932
2016-08-22,CVP,0,0.00,6638
2017-11-07,CVP,0,0.00,5263
2005-01-18,CVP,0,0.00,8389
2013-08-31,SWP,0,0.00,11125
2014-04-15,CVP,0,0.00,2934
2009-02-11,CVP,0,0.00,3410
2009-05-22,CVP,0,0.00,1780
2021-06-03,SWP,NS,0.00,0
2001-11-20,SWP,0,0.00,9137
1997-11-04,SWP,0,0.00,6744
2006-10-07,SWP,0,0.00,13630
2001-07-08,CVP,0,0.00,8271
1999-08-26,CVP,0,0.00,8650
1995-07-07,SWP,0,0.00,9405
2003-11-27,SWP,0,0.00,2920
2021-01-28,SWP,0,0.00,2738
2003-10-03,CVP,0,0.00,8682
1994-08-16,SWP,0,0.00,5710
2005-07-01,SWP,0,0.00,14026
2017-03-17,CVP,0,0.00,7267
2016-08-25,CVP,0,0.00,7009
2020-05-18,SWP,NS,0.00,0
1995-08-21,CVP,0,0.00,8992
1996-07-10,SWP,0,0.00,11697
2000-05-06,CVP,0,0.00,1715
2009-02-08,CVP,0,0.00,1985
2014-10-20,SWP,0,0.00,527
2008-04-24,SWP,0,0.00,891
1996-06-05,CVP,0,0.00,8789
1998-04-30,CVP,0,0.00,3816
2004-07-08,SWP,0,0.00,12533
2002-09-03,CVP,0,0.00,8419
2009-11-13,SWP,0,0.00,2127
2002-08-05,CVP,0,0.00,8535
2011-03-24,SWP,NS,0.00,0
2000-07-21,SWP,0,0.00,9865
2010-11-01,SWP,0,0.00,10234
1997-05-06,SWP,0,0.00,2562
2007-07-13,SWP,0,0.00,12741
2015-11-01,SWP,0,0.00,1641
2021-04-29,CVP,0,0.00,1593
2019-04-17,SWP,0,0.00,1775
2010-01-30,SWP,4,17.65,10618
2007-04-18,CVP,12,8.65,7088
2022-02-17,SWP,0,0.00,689
1996-01-01,SWP,0,0.00,738
2017-12-31,SWP,0,0.00,8154
2010-11-28,SWP,0,0.00,12198
2020-01-22,SWP,0,0.00,5198
2012-08-15,CVP,0,0.00,8736
2016-12-17,CVP,0,0.00,8037
2021-11-06,CVP,0,0.00,8478
1994-07-01,SWP,0,0.00,750
2008-11-13,SWP,0,0.00,7504
2010-05-10,CVP,0,0.00,1639
2019-07-05,CVP,0,0.00,6729
2014-01-29,CVP,0,0.00,492
2018-06-01,CVP,0,0.00,5399
1995-10-11,CVP,0,0.00,8674
2017-06-14,CVP,0,0.00,8711
2017-08-08,SWP,0,0.00,14132
2005-11-08,SWP,0,0.00,10990
2004-01-08,SWP,0,0.00,14035
2015-02-05,SWP,0,0.00,2671
1999-09-19,CVP,0,0.00,8357
2017-01-26,SWP,0,0.00,20297
2007-10-05,SWP,0,0.00,6805
2003-11-23,SWP,0,0.00,5126
1999-07-28,SWP,0,0.00,10189
2021-12-17,SWP,0,0.00,9935
2022-05-31,SWP,0,0.00,467
2009-09-24,SWP,0,0.00,2211
2015-12-17,SWP,0,0.00,364
2017-12-06,CVP,0,0.00,8389
1998-03-04,CVP,0,0.00,2791
2000-03-04,SWP,18,78.12,17249
2011-04-07,CVP,0,0.00,5594
2010-07-21,CVP,0,0.00,8530
1997-03-23,CVP,24,15.62,9021
1998-08-07,CVP,0,0.00,9793
2018-06-27,SWP,0,0.00,1681
1998-07-29,CVP,0,0.00,8929
1998-11-20,SWP,0,0.00,3215
2011-12-30,SWP,0,0.00,8096
1995-11-21,SWP,0,0.00,724
2008-11-17,CVP,0,0.00,5873
2003-08-22,SWP,0,0.00,14860
2008-07-05,SWP,0,0.00,5992
2003-05-27,CVP,0,0.00,3462
1997-12-19,SWP,4,17.43,12970
1998-07-11,CVP,0,0.00,8552
2011-12-13,CVP,0,0.00,7983
2003-11-06,SWP,0,0.00,9446
2010-01-28,SWP,4,17.36,9268
2008-07-21,SWP,0,0.00,4223
2002-04-24,SWP,0,0.00,1186
2016-06-15,SWP,0,0.00,4679
2003-02-14,SWP,0,0.00,1060
1997-07-23,SWP,0,0.00,13822
1999-06-06,CVP,0,0.00,7468
1998-02-14,CVP,0,0.00,7205
1996-07-28,SWP,0,0.00,12422
2015-09-04,CVP,0,0.00,3596
1998-10-24,CVP,0,0.00,7866
2011-04-09,CVP,0,0.00,3666
2014-07-13,CVP,0,0.00,472
2009-10-05,CVP,0,0.00,8125
2004-04-26,CVP,0,0.00,2609
2006-03-05,SWP,6,26.31,7208
2021-01-04,SWP,0,0.00,3791
2018-06-23,SWP,0,0.00,715
2009-05-19,CVP,0,0.00,1784
2010-10-07,CVP,0,0.00,8161
2017-02-12,SWP,0,0.00,19751
1995-06-28,SWP,0,0.00,8900
1995-04-13,CVP,0,0.00,6710
2010-10-04,SWP,0,0.00,12019
2013-09-29,CVP,0,0.00,6559
1995-11-10,CVP,0,0.00,8632
2013-10-16,SWP,0,0.00,2002
1994-09-13,CVP,0,0.00,8493
2000-03-29,CVP,12,9.56,5008
2015-03-14,CVP,0,0.00,6619
2006-05-01,CVP,0,0.00,3392
2000-07-05,SWP,0,0.00,11672
2018-08-09,CVP,0,0.00,7955
2021-05-31,SWP,0,0.00,373
2021-10-28,CVP,0,0.00,4896
2014-11-10,CVP,0,0.00,1602
2001-01-25,CVP,12,7.81,8091
2015-09-26,CVP,0,0.00,1597
2010-03-23,SWP,2,8.94,6964
2022-03-02,CVP,0,0.00,1722
1999-11-30,SWP,0,0.00,11913
2007-01-27,CVP,0,0.00,8610
2016-05-28,CVP,0,0.00,1591
2003-02-05,SWP,0,0.00,13999
2008-10-12,CVP,0,0.00,7817
2008-06-22,SWP,0,0.00,1800
2001-06-19,SWP,NS,0.00,0
1998-06-25,SWP,0,0.00,8137
1998-07-22,CVP,0,0.00,8585
2001-09-27,CVP,0,0.00,7139
2010-03-12,CVP,7,5.04,7277
2009-02-16,CVP,0,0.00,3979
2015-11-23,SWP,0,0.00,653
2022-05-23,CVP,0,0.00,1788
2009-11-18,CVP,0,0.00,5727
2021-05-04,CVP,0,0.00,1588
2010-10-16,SWP,0,0.00,8817
2016-01-11,SWP,0,0.00,4322
2021-09-29,SWP,0,0.00,747
2021-02-18,SWP,0,0.00,7116
1993-10-23,CVP,0,0.00,8422
2013-03-09,CVP,16,12.75,5324
2007-09-14,CVP,0,0.00,8585
2006-03-24,SWP,3,13.06,5859
2017-08-07,SWP,0,0.00,13818
2006-06-28,CVP,0,0.00,8760
2019-10-12,SWP,0,0.00,928
2006-08-20,CVP,0,0.00,8729
2016-12-19,SWP,0,0.00,6851
2019-07-31,SWP,0,0.00,13914
1994-04-22,CVP,12,10.98,2551
1996-06-09,SWP,0,0.00,12365
2005-10-29,SWP,0,0.00,10879
1994-02-18,CVP,12,6.46,8245
2000-07-02,CVP,0,0.00,8369
1996-04-09,SWP,0,0.00,3728
2008-10-06,CVP,0,0.00,7542
1999-11-16,CVP,0,0.00,8474
2007-06-18,SWP,0,0.00,793
2018-10-14,CVP,0,0.00,8460
2003-05-02,SWP,0,0.00,1227
2011-11-28,SWP,0,0.00,5514
2003-09-01,CVP,0,0.00,8323
2009-03-14,SWP,0,0.00,6915
1997-03-14,CVP,0,0.00,8789
2007-10-10,SWP,0,0.00,5736
1994-03-15,SWP,1,4.28,3767
1996-12-30,SWP,0,0.00,1462
1994-04-15,CVP,12,10.77,3180
2017-06-22,SWP,0,0.00,13395
2001-03-23,SWP,30,130.02,12295
2016-07-02,CVP,0,0.00,1608
2020-05-30,SWP,0,0.00,747
2001-12-25,SWP,8,35.58,14308
2010-09-17,CVP,0,0.00,8086
2011-08-25,SWP,0,0.00,14056
2021-01-13,CVP,0,0.00,1650
2015-07-27,CVP,0,0.00,603
2013-02-01,CVP,0,0.00,4489
2007-08-17,SWP,0,0.00,14243
2020-10-19,CVP,0,0.00,6854
2003-04-24,SWP,0,0.00,550
2002-10-22,SWP,0,0.00,4464
2012-08-04,SWP,0,0.00,14263
2011-11-07,SWP,0,0.00,9592
2015-08-10,CVP,0,0.00,608
2001-06-12,SWP,NS,0.00,0
2005-09-01,CVP,0,0.00,8801
2010-02-07,SWP,2,8.46,5891
2011-06-02,SWP,0,0.00,11032
2001-12-15,CVP,0,0.00,8077
2016-09-21,SWP,0,0.00,12774
2014-05-18,SWP,0,0.00,523
1996-05-22,CVP,0,0.00,8636
2000-04-04,CVP,24,17.29,6780
2000-10-18,SWP,0,0.00,10459
2018-12-13,CVP,0,0.00,7030
1998-08-10,SWP,0,0.00,7520
1995-05-04,CVP,0,0.00,5697
2015-05-15,SWP,0,0.00,546
2014-12-27,CVP,0,0.00,5557
2004-09-23,CVP,0,0.00,8714
1998-11-10,CVP,0,0.00,8390
2003-10-10,CVP,0,0.00,8224
1995-03-07,CVP,0,0.00,8338
2011-11-17,CVP,0,0.00,6918
2015-10-08,SWP,0,0.00,546
2003-12-12,CVP,0,0.00,5497
1997-02-23,SWP,0,0.00,753
2002-02-27,CVP,0,0.00,7661
1995-08-16,SWP,0,0.00,9431
2016-09-02,SWP,0,0.00,13942
2015-07-05,SWP,0,0.00,560
1999-08-12,CVP,0,0.00,8694
2000-04-06,CVP,12,8.65,6900
1994-12-02,CVP,0,0.00,6182
1999-12-24,CVP,0,0.00,6494
2017-02-03,SWP,0,0.00,20211
2012-10-05,CVP,0,0.00,8481
1996-03-31,SWP,18,78.23,11443
1996-06-03,CVP,0,0.00,8709
2021-06-01,SWP,NS,0.00,0
2009-01-05,CVP,0,0.00,5650
2015-04-05,CVP,0,0.00,1962
1994-07-21,CVP,0,0.00,3961
2003-06-03,SWP,0,0.00,12853
2010-04-11,SWP,4,18.08,1302
2022-01-01,CVP,0,0.00,3368
2005-07-09,SWP,0,0.00,14023
2021-07-12,SWP,NS,0.00,0
1997-06-07,SWP,0,0.00,1112
2018-04-16,SWP,0,0.00,886
2001-05-13,SWP,0,0.00,1619
1997-10-25,SWP,0,0.00,4092
2001-03-21,CVP,0,0.00,1477
2010-01-11,CVP,0,0.00,1988
2012-01-13,CVP,0,0.00,3843
2022-04-30,SWP,0,0.00,1034
2011-12-04,SWP,0,0.00,11831
2004-11-22,SWP,0,0.00,5778
1995-06-07,CVP,0,0.00,8735
2004-11-21,CVP,0,0.00,8524
2020-02-13,SWP,0,0.00,3238
2020-08-31,CVP,0,0.00,8539
2017-10-20,CVP,0,0.00,8685
1997-09-20,SWP,0,0.00,12191
1997-04-11,SWP,0,0.00,4367
2015-07-21,SWP,0,0.00,467
2001-01-30,SWP,3,14.73,6112
2008-05-28,SWP,0,0.00,2345
2013-09-08,CVP,0,0.00,8290
2018-08-30,CVP,0,0.00,8462
2005-11-20,CVP,0,0.00,8489
2019-06-08,CVP,0,0.00,8656
2002-02-09,CVP,0,0.00,7075
1994-05-09,SWP,0,0.00,749
2003-06-26,CVP,0,0.00,8705
2019-04-17,CVP,0,0.00,3472
2019-11-03,CVP,0,0.00,1669
2019-12-18,CVP,0,0.00,7921
1998-08-07,SWP,0,0.00,7524
2017-11-24,CVP,0,0.00,8391
2000-09-05,CVP,0,0.00,8527
2018-09-26,CVP,0,0.00,7795
2010-08-11,SWP,0,0.00,14101
1997-05-16,CVP,0,0.00,1825
2017-07-04,SWP,0,0.00,14164
2002-11-16,CVP,0,0.00,8435
2008-06-08,SWP,0,0.00,1231
2000-03-05,SWP,12,52.11,17246
2009-07-25,SWP,0,0.00,9891
2017-07-18,SWP,0,0.00,13249
2012-04-07,CVP,4,3.88,1612
2019-10-09,SWP,0,0.00,2237
1993-10-16,CVP,0,0.00,8652
1995-04-10,CVP,0,0.00,5756
2002-07-03,CVP,0,0.00,8648
2021-11-30,SWP,0,0.00,818
2011-08-14,SWP,0,0.00,14018
2009-06-21,SWP,0,0.00,1091
1999-04-27,CVP,0,0.00,1960
1999-12-21,SWP,0,0.00,4411
2002-08-15,CVP,0,0.00,8596
2006-09-19,CVP,0,0.00,8151
2010-09-22,CVP,0,0.00,8288
2009-02-08,SWP,0,0.00,2030
1994-09-21,CVP,0,0.00,3485
2003-03-20,SWP,9,39.12,12836
2021-10-27,SWP,0,0.00,13577
2011-03-25,CVP,NS,0.00,0
2012-07-01,SWP,0,0.00,11917
2007-05-10,CVP,0,0.00,1691
2016-03-29,CVP,0,0.00,3867
2019-01-04,SWP,0,0.00,4225
1996-09-08,CVP,0,0.00,8529
1993-10-23,SWP,0,0.00,13098
1995-12-31,SWP,0,0.00,496
2014-03-18,CVP,16,11.53,6645
2015-11-06,CVP,0,0.00,3776
2003-11-22,SWP,0,0.00,5843
2002-12-03,CVP,0,0.00,8497
2019-02-23,CVP,0,0.00,8352
2003-04-07,CVP,0,0.00,5435
2002-06-23,CVP,0,0.00,5210
2008-04-17,CVP,0,0.00,1676
2002-01-18,SWP,9,38.97,14119
2012-07-12,SWP,0,0.00,9409
2019-08-18,SWP,0,0.00,11753
2005-04-20,SWP,6,27.54,4975
1994-03-11,SWP,2,8.92,5906
2012-06-11,SWP,0,0.00,3078
2001-08-23,SWP,0,0.00,8125
2009-02-14,SWP,0,0.00,3887
1994-04-29,CVP,0,0.00,3308
2010-12-23,CVP,12,7.96,7514
2013-07-23,CVP,0,0.00,8311
2018-11-16,CVP,0,0.00,3527
2014-02-26,SWP,0,0.00,1563
2001-04-05,SWP,1,4.33,3373
2007-01-05,CVP,0,0.00,8501
2010-06-24,SWP,0,0.00,4237
2009-12-30,CVP,0,0.00,2558
2014-10-27,CVP,0,0.00,162
2000-06-15,CVP,0,0.00,5031
2021-03-02,CVP,0,0.00,1617
2005-05-10,CVP,0,0.00,1804
2018-05-27,SWP,0,0.00,1170
2021-06-11,SWP,0,0.00,1488
2015-02-12,CVP,0,0.00,1615
2013-10-17,SWP,0,0.00,1884
2019-11-03,SWP,0,0.00,232
2008-07-30,SWP,0,0.00,3233
2002-04-02,SWP,2,8.62,7045
2005-03-27,SWP,0,0.00,6893
2021-08-03,SWP,0,0.00,455
2014-08-04,SWP,0,0.00,2129
1997-04-06,CVP,0,0.00,8572
1998-05-28,CVP,0,0.00,4089
1997-05-11,SWP,0,0.00,2302
2014-08-15,SWP,0,0.00,3929
2011-05-04,CVP,0,0.00,7268
2018-08-22,CVP,0,0.00,8463
1994-10-10,CVP,0,0.00,5618
2003-10-22,SWP,0,0.00,8060
2019-09-29,SWP,0,0.00,5697
2017-02-03,CVP,0,0.00,8003
2018-04-24,SWP,0,0.00,1373
1998-01-08,CVP,0,0.00,8116
2017-01-25,SWP,0,0.00,20297
2010-03-21,SWP,2,8.52,6980
2022-09-28,CVP,0,0.00,5391
2015-10-01,SWP,0,0.00,373
2022-03-08,CVP,0,0.00,1695
1996-02-21,SWP,4,18.64,6078
2020-08-30,CVP,0,0.00,8558
2019-10-08,SWP,0,0.00,2443
2007-05-27,SWP,0,0.00,516
1998-04-29,CVP,0,0.00,3816
2000-03-30,CVP,36,28.68,4740
2022-05-26,SWP,0,0.00,913
2019-10-11,SWP,0,0.00,981
1995-05-27,CVP,0,0.00,6022
2003-04-29,CVP,0,0.00,1699
1999-06-25,CVP,0,0.00,8796
2017-12-03,CVP,0,0.00,8379
2008-08-16,CVP,0,0.00,5500
2013-11-11,CVP,0,0.00,4763
2008-11-26,SWP,0,0.00,3129
2015-02-06,CVP,0,0.00,1979
2021-02-28,CVP,0,0.00,1928
1994-10-25,SWP,0,0.00,2986
2019-10-04,SWP,0,0.00,5941
2005-01-12,SWP,3,13.24,14659
2013-07-19,CVP,0,0.00,7338
2004-08-15,CVP,0,0.00,8889
2020-07-19,SWP,0,0.00,6861
2007-04-16,CVP,0,0.00,7053
1996-04-15,SWP,0,0.00,1168
1998-07-11,SWP,0,0.00,8423
2002-11-26,SWP,0,0.00,4451
2008-03-04,SWP,4,17.04,2126
2006-08-07,SWP,0,0.00,13806
2009-07-19,CVP,0,0.00,8233
2011-11-19,SWP,0,0.00,4424
1995-10-04,CVP,0,0.00,8710
2001-11-16,CVP,0,0.00,8125
2000-02-16,SWP,36,157.78,17101
2009-06-17,SWP,0,0.00,830
2014-06-27,CVP,NS,0.00,0
1999-07-16,CVP,0,0.00,8787
2004-05-25,CVP,0,0.00,2005
1998-03-10,CVP,0,0.00,3388
2001-09-14,SWP,0,0.00,6830
2009-01-30,SWP,0,0.00,3692
2001-08-02,SWP,0,0.00,9100
2011-09-16,CVP,0,0.00,8222
2019-04-04,SWP,8,34.74,6871
2012-03-17,SWP,0,0.00,896
2016-08-14,CVP,0,0.00,3329
2017-12-09,SWP,0,0.00,10895
2004-09-24,SWP,0,0.00,11597
1997-10-17,SWP,0,0.00,7139
1996-08-17,SWP,0,0.00,12650
2016-10-01,CVP,0,0.00,8060
2007-12-13,CVP,0,0.00,8433
2012-04-30,SWP,0,0.00,1729
2013-10-08,SWP,0,0.00,1965
2013-06-25,CVP,0,0.00,1603
2016-02-01,CVP,0,0.00,4855
2019-12-22,CVP,0,0.00,7529
2002-02-21,CVP,0,0.00,6669
2019-06-16,CVP,0,0.00,8658
2018-06-15,SWP,0,0.00,1864
2009-03-25,CVP,0,0.00,3728
2016-06-13,CVP,0,0.00,1574
2004-03-03,SWP,18,82.14,12971
2015-04-12,SWP,0,0.00,892
1996-02-16,CVP,12,7.81,8773
2015-10-22,SWP,0,0.00,627
1996-06-06,SWP,0,0.00,12574
1997-08-12,CVP,0,0.00,9018
1994-01-02,SWP,0,0.00,6682
2001-01-17,CVP,0,0.00,3307
2000-04-01,CVP,24,17.29,6876
2021-07-22,SWP,0,0.00,364
1998-03-03,CVP,0,0.00,1516
2017-12-27,SWP,0,0.00,5609
2012-07-09,CVP,0,0.00,8228
2000-09-26,CVP,0,0.00,8216
1999-08-30,CVP,0,0.00,8641
2012-05-06,SWP,0,0.00,4424
1997-06-21,SWP,0,0.00,7814
2002-08-12,SWP,0,0.00,13784
1999-11-30,CVP,0,0.00,8283
2018-03-31,CVP,0,0.00,6968
2015-03-21,CVP,0,0.00,1943
1997-08-17,SWP,0,0.00,3949
2000-02-25,SWP,12,52.89,11720
1998-11-22,SWP,0,0.00,3377
2007-08-14,CVP,0,0.00,8771
2018-12-10,CVP,0,0.00,7949
2005-06-24,SWP,0,0.00,13425
2020-06-09,SWP,0,0.00,352
2003-04-13,SWP,0,0.00,8643
1996-07-28,CVP,0,0.00,8795
2016-03-09,SWP,0,0.00,6913
2006-05-25,SWP,0,0.00,6217
2002-07-15,SWP,0,0.00,12456
2006-05-23,CVP,0,0.00,5660
2005-02-16,SWP,0,0.00,9527
1999-01-08,SWP,0,0.00,404
1999-09-29,CVP,0,0.00,8079
2020-11-02,SWP,NS,0.00,0
2004-03-01,SWP,67,290.48,15661
2014-11-20,SWP,0,0.00,5238
2012-02-19,CVP,0,0.00,4234
2016-10-03,SWP,0,0.00,5562
2018-06-24,SWP,0,0.00,3609
2009-05-09,SWP,0,0.00,2148
2011-05-17,SWP,0,0.00,2984
1996-12-29,SWP,0,0.00,1086
1995-06-19,SWP,0,0.00,3907
2008-06-07,SWP,0,0.00,1569
2001-02-01,SWP,9,40.48,9994
2014-06-04,SWP,0,0.00,611
2016-08-28,CVP,0,0.00,6979
2020-02-11,SWP,0,0.00,2882
1994-01-01,CVP,0,0.00,8000
2018-06-10,CVP,0,0.00,6484
2015-05-27,SWP,0,0.00,2532
2000-10-04,SWP,0,0.00,10138
2018-05-12,SWP,1,4.33,1822
2015-01-22,CVP,0,0.00,1734
2016-05-11,CVP,0,0.00,1958
1994-09-03,SWP,0,0.00,8720
2017-12-11,SWP,0,0.00,10446
2017-10-28,SWP,0,0.00,6308
2011-06-10,SWP,0,0.00,11775
1994-04-02,CVP,0,0.00,4250
2002-07-18,SWP,0,0.00,12662
2007-11-03,SWP,0,0.00,3731
2018-11-29,CVP,0,0.00,6860
2010-03-30,SWP,0,0.00,6846
2001-01-29,SWP,0,0.00,6080
2014-08-25,SWP,0,0.00,1998
2011-02-26,CVP,4,2.88,7051
2006-01-01,SWP,18,82.97,12048
2017-02-14,CVP,0,0.00,8356
1999-06-22,SWP,0,0.00,1439
1999-06-25,SWP,0,0.00,1871
2020-12-12,CVP,0,0.00,1647
2007-12-09,CVP,0,0.00,7380
2016-03-10,SWP,0,0.00,5926
1997-06-06,SWP,0,0.00,3351
2002-10-13,SWP,0,0.00,2204
2011-01-20,CVP,4,2.60,8091
1997-06-05,SWP,0,0.00,3431
1994-10-26,CVP,0,0.00,2072
2015-04-21,SWP,0,0.00,882
1999-04-04,CVP,0,0.00,3008
2022-07-29,CVP,0,0.00,5395
1995-01-23,SWP,38,169.04,14226
1996-04-24,CVP,0,0.00,1666
2022-02-23,CVP,0,0.00,1588
2000-12-27,CVP,0,0.00,8245
2018-09-03,SWP,0,0.00,12474
2003-02-18,CVP,0,0.00,8595
2008-06-17,SWP,0,0.00,1599
2014-03-25,CVP,0,0.00,1991
2004-01-01,CVP,0,0.00,8530
2018-02-22,CVP,0,0.00,1731
2019-10-03,CVP,0,0.00,6870
2007-03-17,SWP,0,0.00,4861
2012-03-08,SWP,8,33.90,2928
2001-09-29,SWP,0,0.00,7804
2003-02-14,CVP,0,0.00,7577
